"ID","Sales"
1,4277.51196483388
24825,4572.11378317045
5993,3355.817342586
37665,5078.48174003718
18833,3624.33287398206
12841,4876.94998091801
19689,3485.86416410921
857,4473.79115284581
15409,5960.80348218019
38521,5527.4828039588
13697,5043.45878992523
7705,3611.03509541049
39377,6134.99499408057
20545,3927.15861085027
1713,4967.2844339541
16265,4486.89834581493
33385,5873.85947082723
27393,6004.3194752115
2569,5231.89472380223
40233,4615.39916962022
21401,5906.13871973618
35953,4506.97655029376
34241,4238.61136978677
3425,5539.36120043024
22257,4215.68649717552
9417,5342.19310052548
30817,3621.54916386514
10273,4236.41786612829
35097,4602.3292415932
23113,4529.87690993555
4281,4224.16016728502
14553,5536.9296707352
8561,4087.34346273884
29961,3728.17907454022
25681,4895.69810215171
5137,3759.4948863369
23969,4421.55894185532
36809,4784.33111597901
17977,3706.05509421024
26537,5403.94404520355
11985,4505.06186693418
6849,3544.57242802762
17121,3974.39866573075
29105,3910.16477978251
32529,3912.27903742313
11129,4533.50706089027
31673,3524.688863252
28249,4299.49615660318
23970,7317.03246446522
1714,9076.44294326241
24826,7678.05066433873
18834,5574.76787588894
38522,9331.82249677517
5994,5628.53184074175
35954,7485.26077503123
2,7444.60790837512
39378,4078.98070166132
4282,3836.60705766043
29106,5927.20238778138
8562,5992.27323239441
9418,3521.29202668231
25682,8555.88579614373
19690,5553.61163706724
34242,3917.63044171395
16266,4142.55892951636
22258,3759.09027044791
26538,8936.83387312696
20546,5603.13609934921
10274,3911.3085640599
30818,5777.97717416336
37666,8530.07732411444
33386,3788.93037524089
14554,9578.34530163647
858,8016.34793662807
21402,3778.28931280418
2570,9547.97138377078
11130,7341.40004581536
5138,5486.46134255171
40234,4158.40666135741
32530,5813.18924010547
36810,7818.71466386363
11986,7812.93014803293
15410,3934.34241149383
35098,7527.7898964675
29962,5928.36887443429
23114,7217.71402794039
17978,5730.84598718911
31674,5732.73458443883
28250,3876.0905235768
6850,5669.79454185746
13698,8981.45046117521
27394,3787.07262976889
7706,5863.53622796472
17122,6124.6403419191
12842,8152.46681019234
3426,3547.32408602428
4283,6037.38746702499
23971,10630.4472153301
24827,10676.5447377326
1715,11895.6284531104
8563,9100.15099298739
5995,7879.89693170607
29107,9943.42060786155
38523,14558.254471455
34243,7111.64442653327
22259,6824.73819030055
35955,10847.8330789606
3,9453.35507335993
20547,10018.559941153
39379,5083.07963439085
16267,7059.51132696804
26539,14084.15682794
23115,11303.4162916043
18835,8811.31152302964
25683,12618.1893579033
37667,12589.5390958564
859,9844.25560501209
17123,10136.6213791469
5139,8238.13386316173
19691,9323.28573223199
9419,3935.96276723007
7707,8675.58290694471
11987,10044.0814796826
10275,6025.53006503553
35099,11342.1671471078
33387,4863.51214527749
14555,14307.8593221549
21403,4747.91880418572
2571,12759.0220658507
11131,10084.5490710336
29963,8860.25028728052
15411,4660.8717929476
28251,7022.93742574913
32531,10437.5921536167
13699,12335.8045777097
36811,10821.988744697
30819,8815.04864400751
40235,7319.45130238307
6851,7883.05683692258
12843,10344.9520334508
27395,4941.06517294509
17979,9059.43489777318
3427,3881.45362375333
31675,9737.72474524609
860,7286.01162278405
