"ID","Sales"
1,4174.9164525588
24825,4471.29954571874
5993,3280.6773740134
37665,5069.91737232078
18833,3560.60471246486
12841,5066.75800707606
19689,3403.09859538174
857,4394.82662695573
15409,5408.21125395095
38521,5573.64298608628
13697,5045.79612516857
7705,3638.78277236892
39377,5698.53044045157
20545,3864.08577341315
1713,4918.83886521669
16265,4622.61181083227
33385,5263.30456836269
27393,5480.73790900313
2569,5171.20911603261
40233,4836.77985050775
21401,5317.10331654426
35953,4508.9405286725
34241,4208.80018411868
3425,5200.01281354671
22257,4170.59206309993
9417,4871.39931370544
30817,3555.96519560332
10273,4281.73142589321
35097,4549.85458922226
23113,4429.10070312618
4281,4261.3019278211
14553,5589.38776404694
8561,4081.10953659468
29961,3745.00763983905
25681,4765.277975845
5137,3845.32561114172
23969,4366.57784794175
36809,4824.99510039967
17977,3708.13433928909
26537,5367.74505482753
11985,4554.16628939264
6849,3554.76524119056
17121,4091.2010502877
29105,3984.14457370731
32529,3839.28648436791
11129,4558.00811458618
31673,3467.80642728639
28249,4310.27482881269
23970,7294.84785005902
1714,9056.66169350694
24826,7595.78402703169
18834,5471.82973907552
38522,9542.07177186298
5994,5713.46845291085
35954,7575.22836766903
2,7316.417023916
39378,4184.45777238254
4282,3948.19077610978
29106,5914.0158961911
8562,6068.42319036103
9418,3654.9066111954
25682,8445.51548591745
19690,5384.08402091951
34242,3961.8442181048
16266,4336.72503110881
22258,3697.61059932806
26538,8883.75739911595
20546,5441.58886310297
10274,4072.69328677556
30818,5810.51190286623
37666,8402.50136586862
33386,3701.04056168182
14554,9952.94311329848
858,7961.69064896149
21402,3683.30545762065
2570,9533.31598231799
11130,7276.29036390596
5138,5584.35806691528
40234,4363.13791751057
32530,5791.67743103008
36810,7830.22402623985
11986,7930.28742334569
15410,3943.39395543672
35098,7616.01190506128
29962,5986.50570963721
23114,7099.21879084943
17978,5657.3008975619
31674,5682.62226653883
28250,3892.61102120955
6850,5675.1569590485
13698,8898.34089002828
27394,3697.94431922849
7706,5941.46951442072
17122,6243.07915308728
12842,8188.55543823527
3426,3698.29337676535
4283,6007.64852971488
23971,10410.2272524828
24827,10590.1204865294
1715,11647.78697875
8563,9327.14554852707
5995,8020.19512062545
29107,9843.21328057974
38523,14699.9634128903
34243,7218.64315211155
22259,6740.46609172369
35955,10772.5370252003
3,9197.66175114553
20547,9483.04877406222
39379,5401.5312027868
16267,7131.75465283616
26539,13909.8006736986
23115,10997.1800518307
18835,8823.39072941875
25683,12601.4432346454
37667,12553.6927979006
859,9703.10120293804
17123,10165.2145660553
5139,8438.52746796283
19691,9085.68791183939
9419,4198.75130417204
7707,9015.91513983357
11987,10182.2057616833
10275,5987.88619306578
35099,11061.7648110031
33387,5035.58538759786
14555,14282.6381640568
21403,4842.92981911158
2571,12600.4285413598
11131,10051.4837080526
29963,8794.43883554376
15411,4697.85146704804
28251,7070.79815080465
32531,10181.435794835
13699,12381.413853082
36811,10832.5271648034
30819,8829.61926438187
40235,7564.98794519455
6851,8036.62551152727
12843,10537.5952503358
27395,5164.84043371053
17979,9126.41318636485
3427,4107.9027317108
31675,9776.41960019623
860,7234.3578030914
24828,7048.29656997841
5996,5835.24368827148
4284,3475.0502415972
26540,8906.61272248757
23972,7486.8894033182
1716,8063.51487025639
28252,3354.19521897572
4,7580.19519371889
23116,6367.97048700179
37668,7640.06952357911
16268,3802.21871823958
35956,7540.83051193507
11132,6165.82770598118
19692,5204.57301697147
5140,5309.55146064917
22260,3142.28301008532
32532,5597.95290234903
11988,7660.81837606694
30820,5329.21480589292
39380,5084.68918822094
10276,3370.68863670699
33388,4416.65376320288
14556,9395.87111166088
40236,3768.82699900521
25684,7672.5373720516
6852,5080.72107479293
17124,5523.19858841193
34244,3340.15691727125
15412,5805.08847851485
3428,4840.4654959284
20548,5614.4278302382
9420,4393.05825191976
17980,6015.55353610502
21404,4819.25697362641
35100,6472.09837377528
7708,5362.69212700467
8564,6005.8392916921
29108,5281.05972204894
2572,9170.60592623758
29964,5737.38722285751
36812,7077.46183451964
38524,9142.09579245425
27396,4865.67678183937
13700,8418.12850611032
31676,5293.05185175241
12844,7474.77447407135
18836,5156.66879626692
16269,6468.8596986607
23973,7658.32868826895
4285,6201.54476445747
11989,7611.47922119558
11133,7440.12865604118
861,7080.80239362299
23117,7355.34085366532
1717,8201.76879380894
5997,5920.20096790708
5,7108.76375604276
17125,6618.24364366907
34245,6071.01157868637
22261,5960.54448538854
21405,4407.89357549997
26541,10686.2927795972
9421,4262.50578496271
30821,5929.42885572549
10277,5887.1628066424
35101,7531.88640228229
33389,4487.03066544748
35957,7397.72187915335
5141,5966.7260524673
12845,8065.68389527526
6853,5863.12289247621
36813,7509.98543697637
20549,6436.21937365463
3429,4348.54559034774
32533,6956.04658645145
2573,10363.9281958979
8565,7344.6406332219
24829,7704.4963058866
29109,6145.04797800747
18837,5987.84173402037
25685,8454.82117485621
15413,4422.97834137101
40237,6525.97558497069
38525,10834.6601060222
7709,5932.9180133293
17981,6187.70346930648
39381,4561.14198859744
27397,4793.45897503999
29965,5870.30179699667
