"ID","Sales"
1,4302.04754105161
24825,4592.03705924719
5993,3288.68776659693
37665,4962.62928921598
18833,3709.68306214899
12841,4592.84309807729
19689,3546.55901716853
857,4592.84309807729
15409,7110.96952727131
38521,5508.44246968923
13697,4773.85064230708
7705,3697.78708867531
39377,7110.96952727131
20545,4202.01881459208
1713,4773.85064230708
16265,4272.7569436541
33385,7110.96952727131
27393,7110.96952727131
2569,5287.11134932944
40233,4272.7569436541
21401,7110.96952727131
35953,4378.10517988413
34241,4272.7569436541
3425,6809.69277210704
22257,4272.7569436541
9417,6809.69277210704
30817,3709.68306214899
10273,4248.35998473978
35097,4455.78342222305
23113,4455.78342222305
4281,4248.35998473978
14553,5508.44246968923
8561,4264.45858675263
29961,4027.16189303567
25681,4962.62928921598
5137,3969.86545778642
23969,4378.10517988413
36809,4592.03705924719
17977,4027.16189303567
26537,5508.44246968923
11985,4302.04754105161
6849,3693.49316323056
17121,4195.25422666549
29105,4195.25422666549
32529,4202.01881459208
11129,4644.7691978736
31673,3546.55901716853
28249,4272.7569436541
23970,7225.22679851238
1714,8535.87868418484
24826,7374.18421844286
18834,5322.85125204812
38522,8975.84390021787
5994,5458.98718240545
35954,7225.22679851238
2,7314.11071538358
39378,4065.57892262787
4282,4022.0213343749
29106,6011.64542919088
8562,5845.76657886173
9418,3900.90569366183
25682,8095.10881554582
19690,5640.19789735482
34242,3991.12889619907
16266,3991.12889619907
22258,3991.12889619907
26538,8975.84390021787
20546,5845.76657886173
10274,4022.0213343749
30818,5322.85125204812
37666,8095.10881554582
33386,4065.57892262787
14554,8975.84390021787
858,7815.23875518244
21402,4065.57892262787
2570,9680.24793337344
11130,7309.4520756598
5138,5597.00774593878
40234,3991.12889619907
32530,5845.76657886173
36810,7374.18421844286
11986,7314.11071538358
15410,4065.57892262787
35098,7460.3804839003
29962,5580.23211811349
23114,7460.3804839003
17978,5580.23211811349
31674,5640.19789735482
28250,3991.12889619907
6850,5309.27686854286
13698,8535.87868418484
27394,4065.57892262787
7706,5700.05761112115
17122,6011.64542919088
12842,7815.23875518244
3426,3900.90569366183
4283,6304.94743676837
23971,10273.095244717
24827,10312.5888778104
1715,11850.8527753808
8563,8888.61454607697
5995,8151.20265504752
29107,9968.03582843378
38523,14019.822649959
34243,7142.39425949682
22259,7142.39425949682
35955,10273.095244717
3,8822.85929304277
20547,11096.4673931308
39379,5682.51785519116
16267,7142.39425949682
26539,14019.822649959
23115,10782.128237061
18835,8742.96012204633
25683,12610.107111727
37667,12610.107111727
859,9002.22474028414
17123,9968.03582843378
5139,8639.70539973348
19691,9543.1702174911
9419,4581.1999565862
7707,8795.57776389923
11987,8822.85929304277
10275,6304.94743676837
35099,10782.128237061
33387,5682.51785519116
14555,14019.822649959
21403,5682.51785519116
2571,12059.2795892206
11131,9127.719203182
29963,9290.09979927078
15411,5682.51785519116
28251,7142.39425949682
32531,11096.4673931308
13699,11850.8527753808
36811,10312.5888778104
30819,8742.96012204633
40235,7142.39425949682
6851,8025.21248619186
12843,9002.22474028414
27395,5682.51785519116
17979,9290.09979927078
3427,4581.1999565862
31675,9543.1702174911
860,7080.98642098018
24828,6918.58194247816
5996,6176.25398213687
4284,3394.17876620133
26540,8497.42415791497
23972,7152.1222744167
1716,7986.11751990635
28252,3302.74454034617
4,7373.29101501632
23116,6168.70033775816
37668,7494.79297981093
16268,3302.74454034617
35956,7152.1222744167
11132,6048.36362029725
19692,5330.19289268865
5140,5270.7364763569
22260,3302.74454034617
32532,5684.25801376118
11988,7373.29101501632
30820,5127.13170213003
39380,5537.03628682037
10276,3394.17876620133
33388,5537.03628682037
14556,8497.42415791497
40236,3302.74454034617
25684,7494.79297981093
6852,5457.10776105895
17124,5326.44713778912
34244,3302.74454034617
15412,5537.03628682037
3428,5337.7075794599
20548,5684.25801376118
9420,5337.7075794599
17980,5820.61215108665
21404,5537.03628682037
35100,6168.70033775816
7708,5629.4913780925
8564,5790.49342834887
29108,5326.44713778912
2572,8884.96984069597
29964,5820.61215108665
36812,6918.58194247816
38524,8497.42415791497
27396,5537.03628682037
13700,7986.11751990635
31676,5330.19289268865
12844,7080.98642098018
18836,5127.13170213003
16269,6349.72217897221
23973,7180.89271981026
4285,6319.22233709925
11989,7012.52417224023
11133,7308.97103795034
861,7247.36847704866
23117,7343.58872614484
1717,8212.14854834682
5997,6030.81061889149
5,7012.52417224023
17125,6243.33214119033
34245,6349.72217897221
22261,6349.72217897221
21405,4615.28039773543
26541,10657.8528570163
9421,4405.19217821043
30821,5882.02718885173
10277,6319.22233709925
35101,7343.58872614484
33389,4615.28039773543
35957,7180.89271981026
5141,6269.88248486647
12845,7247.36847704866
6853,6033.3939918599
36813,7511.99779721278
20549,7037.15467997577
3429,4405.19217821043
32533,7037.15467997577
2573,10623.3475764866
8565,7120.75662418928
24829,7511.99779721278
29109,6243.33214119033
18837,5882.02718885173
25685,8153.51979908792
15413,4615.28039773543
40237,6349.72217897221
38525,10657.8528570163
7709,5951.85698454629
17981,6019.39145692392
39381,4615.28039773543
27397,4615.28039773543
29965,6019.39145692392
31677,5956.74696363374
19693,5956.74696363374
14557,10657.8528570163
28253,6349.72217897221
13701,8212.14854834682
37669,8153.51979908792
24830,5696.64422737948
34246,4708.57802602263
35102,5434.47032468736
10278,4689.60871131741
20550,5475.39838175435
5142,5076.00309810568
16270,4708.57802602263
22262,4708.57802602263
15414,7172.86995746104
30822,4918.4722395048
11990,5579.92341134329
6,5579.92341134329
11134,5469.86511648796
8566,5514.06734784836
862,5901.33645840281
29966,5009.9154089109
13702,6565.24655158077
17126,5089.49089092436
26542,6562.04741814374
39382,7172.86995746104
1718,6565.24655158077
17982,5009.9154089109
33390,7172.86995746104
27398,7172.86995746104
29110,5089.49089092436
2574,7040.80701370722
19694,5189.8621249571
40238,4708.57802602263
35958,5290.56197966068
3430,6745.09471149739
28254,4708.57802602263
9422,6745.09471149739
32534,5475.39838175435
36814,5696.64422737948
18838,4918.4722395048
23118,5434.47032468736
4286,4689.60871131741
14558,6562.04741814374
38526,6562.04741814374
12846,5901.33645840281
6854,5082.38376471413
25686,6144.85209218279
21406,7172.86995746104
23974,5290.56197966068
7710,5352.54920252884
37670,6144.85209218279
31678,5189.8621249571
5998,5162.61761081189
5143,6276.13509664062
22263,5777.24739964385
4287,5842.19908456836
26543,10388.9699450253
10279,5842.19908456836
24831,9168.87708450481
27399,4575.69279145779
29111,7305.93913762304
18839,7219.90165765904
23975,8296.72743876384
11135,7282.798824582
25687,8774.504534208
19695,6819.98241144515
30823,7219.90165765904
13703,8577.21463843443
15415,4575.69279145779
33391,4575.69279145779
9423,4330.57627464464
29967,6994.58820661406
17983,6994.58820661406
14559,10388.9699450253
35959,8296.72743876384
2575,9719.90051576872
8567,7133.63198691368
32535,7928.99639322551
6855,6841.28694950501
863,8531.88219159066
3431,4330.57627464464
39383,4575.69279145779
23119,7876.54978814147
21407,4575.69279145779
