"ID","Sales"
1,3965.19137405087
24825,4232.20506423584
5993,3428.30820586713
37665,5281.67764231662
18833,3490.76658058921
12841,5180.7959831274
19689,3410.82335720833
857,4358.03021047722
15409,4968.16131466086
38521,5804.14627287025
13697,5167.57394392785
7705,3838.04638908115
39377,4869.34505540949
20545,3946.25259448261
1713,4766.07478869619
16265,4163.75832806131
33385,4624.25685984857
27393,4903.30903020175
2569,4994.15116454241
40233,4542.25988716343
21401,4166.01493468664
35953,4462.2400802583
34241,4079.70839644392
3425,4644.30401333459
22257,3784.24845615503
9417,4057.5473725428
30817,3286.59585908121
10273,4315.38880961545
35097,4540.52710158021
23113,4358.66213474125
4281,3932.40890213695
14553,5263.78799992874
8561,3983.01261273214
29961,3710.38380736717
25681,4728.20582459903
5137,3926.50895669356
23969,4146.62743796931
36809,4821.41206597755
17977,3819.35402272733
26537,5090.34538462834
11985,4629.2792898415
6849,3805.90455745463
17121,4144.19552746518
29105,3902.5880147819
32529,3458.10638327663
11129,4446.09897982205
31673,3224.56414921611
28249,3992.51495421125
23970,7028.84329031151
1714,8719.12675869294
24826,7324.50570544028
18834,5967.73422404024
38522,9640.21460265185
5994,5997.11558784618
35954,7868.54540789948
2,7121.87736536752
39378,4076.62347133463
4282,3819.98802231953
29106,5702.39598000212
8562,6204.12851341281
9418,3795.2384578694
25682,8444.80165467318
19690,5382.18692433828
34242,3990.99183968315
16266,4347.30564823757
22258,3449.50048165441
26538,8624.57277646046
20546,4758.43414815322
10274,3866.79137535395
30818,5832.34962693651
37666,8886.5377284274
33386,3807.8691902071
14554,10043.5797223823
858,7369.1007335081
21402,3471.97613589181
2570,8801.33454901354
11130,7429.17939863137
5138,5392.08886640278
40234,4505.30498700153
32530,6044.10174059957
36810,7722.34994041466
11986,7774.77837521609
15410,4748.27775197579
35098,7991.6723229565
29962,6150.24670839124
23114,6856.32472139771
17978,6021.81485446249
31674,5734.94410148665
28250,3881.77025489057
6850,5760.9536295494
13698,9286.93707377468
27394,3509.55155532007
7706,6062.77471968314
17122,6265.38685167584
12842,8304.10594050848
3426,3794.23212699294
4283,5901.9725591326
23971,10234.9827559842
24827,10102.6363522905
1715,11523.68210593
8563,9254.31855139488
5995,7767.29226541898
29107,9347.05290463026
38523,14947.7488864815
34243,7499.59118873127
22259,6527.11529464053
35955,10858.7756020627
3,9395.50624938046
20547,8907.99893839841
39379,4532.72044639338
16267,7802.24952918049
26539,13776.1207659688
23115,10908.4143912999
18835,9406.44528397728
25683,12179.2123801437
37667,12978.9096256478
859,9697.82457436231
17123,10445.513359814
5139,8512.95077524228
19691,8153.90864616344
9419,3512.73687418993
7707,9043.6793420852
11987,10845.0719990784
10275,4731.55803285668
35099,11296.8950855164
33387,4557.41521213405
14555,14015.4910185101
21403,3753.07612771091
2571,12149.8710257234
11131,10150.5710784391
29963,8866.92940001241
15411,4000.58953609809
28251,6939.01624888792
32531,9669.12885070389
13699,12196.4859271359
36811,10620.6932802431
30819,8507.73962845951
40235,7815.99911507123
6851,8081.57741246817
12843,10713.4580402173
27395,4243.88837308704
17979,9014.79503640805
3427,3431.0172022311
31675,9204.32801394935
860,7674.67312096839
24828,7308.19029050464
5996,5510.59186228673
4284,3481.04320022121
26540,8580.96227375168
23972,7257.50941081
1716,7508.7456126303
28252,2984.43031935765
4,7540.94969406336
23116,6298.3357032448
37668,6956.33199527644
16268,3294.24546057647
35956,7372.80577661765
11132,5897.20066165173
19692,5422.28165575608
5140,5802.72917382374
22260,2686.31398413266
32532,5395.71607711456
11988,7284.95946663148
30820,5728.44915704097
39380,4728.65234776872
10276,3217.16837753085
33388,4044.59792120749
14556,8968.78386492121
40236,3715.1297040646
25684,7137.65435248531
6852,4919.97846540145
17124,5741.98312324602
34244,3062.14912477769
15412,5258.80962922912
3428,5089.62682351102
20548,5636.99778536906
9420,4224.80346592943
17980,6133.94833109185
21404,3868.4958901716
35100,6783.68388738318
7708,5077.65442294248
8564,5786.76646904366
