"ID","Sales"
1,7099.90062642282
2,7099.90062642282
3,7099.90062642282
4,7099.90062642282
5,7099.90062642282
6,7099.90062642282
7,7099.90062642282
8,7099.90062642282
9,7099.90062642282
10,7099.90062642282
11,7099.90062642282
12,7099.90062642282
13,7099.90062642282
14,7099.90062642282
15,7099.90062642282
16,7099.90062642282
17,7099.90062642282
18,7099.90062642282
19,7099.90062642282
20,7099.90062642282
21,7099.90062642282
22,7099.90062642282
23,7099.90062642282
24,7099.90062642282
25,7099.90062642282
26,7099.90062642282
27,7099.90062642282
28,7099.90062642282
29,7099.90062642282
30,7099.90062642282
31,7099.90062642282
32,7099.90062642282
33,7099.90062642282
34,7099.90062642282
35,7099.90062642282
36,7099.90062642282
37,7099.90062642282
38,7099.90062642282
39,7099.90062642282
40,7099.90062642282
41,7099.90062642282
42,7099.90062642282
43,7099.90062642282
44,7099.90062642282
45,7099.90062642282
46,7099.90062642282
47,7099.90062642282
48,7099.90062642282
49,7099.90062642282
50,7099.90062642282
51,7099.90062642282
52,7099.90062642282
53,7099.90062642282
54,7099.90062642282
55,7099.90062642282
56,7099.90062642282
57,7099.90062642282
58,7099.90062642282
59,7099.90062642282
60,7099.90062642282
61,7099.90062642282
62,7099.90062642282
63,7099.90062642282
64,7099.90062642282
65,7099.90062642282
66,7099.90062642282
67,7099.90062642282
68,7099.90062642282
69,7099.90062642282
70,7099.90062642282
71,7099.90062642282
72,7099.90062642282
73,7099.90062642282
74,7099.90062642282
75,7099.90062642282
76,7099.90062642282
77,7099.90062642282
78,7099.90062642282
79,7099.90062642282
80,7099.90062642282
81,7099.90062642282
82,7099.90062642282
83,7099.90062642282
84,7099.90062642282
85,7099.90062642282
86,7099.90062642282
87,7099.90062642282
88,7099.90062642282
89,7099.90062642282
90,7099.90062642282
91,7099.90062642282
92,7099.90062642282
93,7099.90062642282
94,7099.90062642282
95,7099.90062642282
96,7099.90062642282
97,7099.90062642282
98,7099.90062642282
99,7099.90062642282
100,7099.90062642282
101,7099.90062642282
102,7099.90062642282
103,7099.90062642282
104,7099.90062642282
105,7099.90062642282
106,7099.90062642282
107,7099.90062642282
108,7099.90062642282
109,7099.90062642282
110,7099.90062642282
111,7099.90062642282
112,7099.90062642282
113,7099.90062642282
114,7099.90062642282
115,7099.90062642282
116,7099.90062642282
117,7099.90062642282
118,7099.90062642282
119,7099.90062642282
120,7099.90062642282
121,7099.90062642282
122,7099.90062642282
123,7099.90062642282
124,7099.90062642282
125,7099.90062642282
126,7099.90062642282
127,7099.90062642282
128,7099.90062642282
129,7099.90062642282
130,7099.90062642282
131,7099.90062642282
132,7099.90062642282
133,7099.90062642282
134,7099.90062642282
135,7099.90062642282
136,7099.90062642282
137,7099.90062642282
138,7099.90062642282
139,7099.90062642282
140,7099.90062642282
141,7099.90062642282
142,7099.90062642282
143,7099.90062642282
144,7099.90062642282
145,7099.90062642282
146,7099.90062642282
147,7099.90062642282
148,7099.90062642282
149,7099.90062642282
150,7099.90062642282
151,7099.90062642282
152,7099.90062642282
153,7099.90062642282
154,7099.90062642282
155,7099.90062642282
156,7099.90062642282
157,7099.90062642282
158,7099.90062642282
159,7099.90062642282
160,7099.90062642282
161,7099.90062642282
162,7099.90062642282
163,7099.90062642282
164,7099.90062642282
165,7099.90062642282
166,7099.90062642282
167,7099.90062642282
168,7099.90062642282
169,7099.90062642282
170,7099.90062642282
171,7099.90062642282
172,7099.90062642282
173,7099.90062642282
174,7099.90062642282
175,7099.90062642282
176,7099.90062642282
177,7099.90062642282
178,7099.90062642282
179,7099.90062642282
180,7099.90062642282
181,7099.90062642282
182,7099.90062642282
183,7099.90062642282
184,7099.90062642282
185,7099.90062642282
186,7099.90062642282
187,7099.90062642282
188,7099.90062642282
189,7099.90062642282
190,7099.90062642282
191,7099.90062642282
192,7099.90062642282
193,7099.90062642282
194,7099.90062642282
195,7099.90062642282
196,7099.90062642282
197,7099.90062642282
198,7099.90062642282
199,7099.90062642282
200,7099.90062642282
201,7099.90062642282
202,7099.90062642282
203,7099.90062642282
204,7099.90062642282
205,7099.90062642282
206,7099.90062642282
207,7099.90062642282
208,7099.90062642282
209,7099.90062642282
210,7099.90062642282
211,7099.90062642282
212,7099.90062642282
213,7099.90062642282
214,7099.90062642282
215,7099.90062642282
216,7099.90062642282
