"ID","Sales"
1,4126.38535206371
24825,4303.56618016017
5993,3443.68750792743
37665,4840.45728555197
18833,3502.95565566992
12841,4258.37740976232
19689,3424.24218695741
857,4258.37740976232
15409,7396.63415813384
38521,5445.56431405834
13697,4531.07774082248
7705,3418.48154846262
39377,7396.63415813384
20545,3902.34604342568
1713,4531.07774082248
16265,4041.54339410731
33385,7396.63415813384
27393,7396.63415813384
2569,5237.25439614751
40233,4041.54339410731
21401,7396.63415813384
35953,4200.29158750873
34241,4041.54339410731
3425,7022.69824371241
22257,4041.54339410731
9417,7022.69824371241
30817,3502.95565566992
10273,4005.65303566086
35097,4634.53262826913
23113,4634.53262826913
4281,4005.65303566086
14553,5445.56431405834
8561,4073.54864993774
29961,3675.16454388723
25681,4840.45728555197
5137,3559.19409354141
23969,4200.29158750873
36809,4303.56618016017
17977,3675.16454388723
26537,5445.56431405834
11985,4126.38535206371
6849,3378.98182198469
17121,3657.84443692115
29105,3657.84443692115
32529,3902.34604342568
11129,4453.10227717175
31673,3424.24218695741
28249,4041.54339410731
23970,7365.41160233654
1714,8929.74192845228
24826,8014.70223816146
18834,5859.44912195728
38522,8807.22950345799
5994,5362.9337232932
35954,7365.41160233654
2,7653.66398035917
39378,3757.65795377736
4282,3670.89688097621
29106,6132.46827176117
8562,5666.04802004434
9418,3704.0465271296
25682,8845.06937005501
19690,5861.70749675099
34242,3830.7236595068
16266,3830.7236595068
22258,3830.7236595068
26538,8807.22950345799
20546,5608.97916295023
10274,3670.89688097621
30818,5859.44912195728
37666,8845.06937005501
33386,3757.65795377736
14554,8807.22950345799
858,8265.02405374468
21402,3757.65795377736
2570,9389.0563952103
11130,7472.35874107482
5138,5209.3238550342
40234,3830.7236595068
32530,5608.97916295023
36810,8014.70223816146
11986,7653.66398035917
15410,3757.65795377736
35098,7508.65250913777
29962,5821.96697767747
23114,7508.65250913777
17978,5821.96697767747
31674,5861.70749675099
28250,3830.7236595068
6850,5604.65795288001
13698,8929.74192845228
27394,3757.65795377736
7706,5727.05053647986
17122,6132.46827176117
12842,8265.02405374468
3426,3704.0465271296
4283,5876.57631748447
23971,11215.32622211
24827,10297.9242924769
1715,12405.1922758222
8563,10073.4634759077
5995,7935.81325467053
29107,10290.7470444102
38523,13882.6268433063
34243,7026.16212933716
22259,7026.16212933716
35955,11215.32622211
3,9948.37530899392
20547,12221.0783755477
39379,4177.81046023723
16267,7026.16212933716
26539,13882.6268433063
23115,11490.6362956656
18835,9048.34703811036
25683,12421.3053570553
37667,12421.3053570553
859,9198.42172001083
17123,10290.7470444102
5139,8189.91824301758
19691,10156.9336807637
9419,2920.46022731891
7707,8330.15719644288
11987,9948.37530899392
10275,5876.57631748447
35099,11490.6362956656
33387,4177.81046023723
14555,13882.6268433063
21403,4177.81046023723
2571,13196.4845320169
11131,10837.4514293206
29963,9491.75530622306
15411,4177.81046023723
28251,7026.16212933716
32531,12221.0783755477
13699,12405.1922758222
36811,10297.9242924769
30819,9048.34703811036
40235,7026.16212933716
6851,7520.26353167821
12843,9198.42172001083
27395,4177.81046023723
17979,9491.75530622306
3427,2920.46022731891
31675,10156.9336807637
860,7008.33834704665
24828,7139.00245411996
5996,5713.8842093102
4284,3515.18728043083
26540,8951.70020345935
23972,7610.9468865222
1716,8414.13742492243
28252,3474.82570008361
4,7602.5379847495
23116,6747.48842681931
37668,8090.13026898348
16268,3474.82570008361
35956,7610.9468865222
11132,6624.38087218634
19692,5233.13964802799
5140,5015.28007120303
22260,3474.82570008361
32532,5686.68211280579
11988,7602.5379847495
30820,5123.82185653081
39380,3735.29986194079
10276,3515.18728043083
33388,3735.29986194079
14556,8951.70020345935
40236,3474.82570008361
25684,8090.13026898348
6852,5207.91286374218
17124,5411.38477617789
34244,3474.82570008361
15412,3735.29986194079
3428,3194.16228183699
20548,5686.68211280579
9420,3194.16228183699
17980,5967.47807925266
21404,3735.29986194079
35100,6747.48842681931
7708,5545.68882670561
8564,5769.81292218067
29108,5411.38477617789
2572,8923.85009551306
29964,5967.47807925266
36812,7139.00245411996
38524,8951.70020345935
27396,3735.29986194079
13700,8414.13742492243
31676,5233.13964802799
12844,7008.33834704665
18836,5123.82185653081
16269,6205.57259331564
23973,7697.25949158001
4285,5982.48390590312
11989,7065.79294007192
11133,7801.57979964313
861,7395.25857397282
23117,7855.31025437198
1717,8382.92087274402
5997,6005.46723976256
5,7065.79294007192
17125,6293.48350110895
34245,6205.57259331564
22261,6205.57259331564
21405,6585.14616316804
26541,11047.1529533225
9421,5500.220511994
30821,5775.02155974199
10277,5982.48390590312
35101,7855.31025437198
33389,6585.14616316804
35957,7697.25949158001
5141,5883.2223450169
12845,7395.25857397282
6853,6047.74058712977
36813,7667.17369234743
20549,7121.99963871064
3429,5500.220511994
32533,7121.99963871064
2573,11100.4474536571
8565,7119.87374018993
24829,7667.17369234743
29109,6293.48350110895
18837,5775.02155974199
25685,8245.04881664367
15413,6585.14616316804
40237,6205.57259331564
38525,11047.1529533225
7709,5973.29242543352
17981,6300.46272245959
39381,6585.14616316804
27397,6585.14616316804
29965,6300.46272245959
31677,5918.49574488034
19693,5918.49574488034
14557,11047.1529533225
28253,6205.57259331564
13701,8382.92087274402
37669,8245.04881664367
24830,5869.36673000391
34246,4692.09205720982
35102,5910.23119746021
10278,4682.93927427389
20550,5655.01194481494
5142,5228.97326723036
16270,4692.09205720982
22262,4692.09205720982
15414,4287.22591794705
30822,5025.57120882521
11990,5722.46916873919
6,5722.46916873919
11134,5758.54731024672
8566,5595.18755333309
862,5816.26107105951
29966,4872.05832913952
13702,6344.18287977424
17126,5445.19553490023
26542,7228.78367052333
39382,4287.22591794705
1718,6344.18287977424
17982,4872.05832913952
33390,4287.22591794705
27398,4287.22591794705
29110,5445.19553490023
2574,7191.17385164065
19694,4984.51388482038
40238,4692.09205720982
35958,5772.0312492947
3430,3687.70884315522
28254,4692.09205720982
9422,3687.70884315522
32534,5655.01194481494
36814,5869.36673000391
18838,5025.57120882521
23118,5910.23119746021
4286,4682.93927427389
14558,7228.78367052333
38526,7228.78367052333
12846,5816.26107105951
6854,5076.63741450497
25686,6225.53406207889
21406,4287.22591794705
23974,5772.0312492947
7710,5060.47983452871
37670,6225.53406207889
31678,4984.51388482038
5998,5093.99801920674
5143,6542.42976470092
22263,5633.64365173966
4287,5294.6461142027
26543,9766.39201594317
10279,5294.6461142027
24831,8615.88228885595
27399,5311.6069459413
29111,7168.27391847353
18839,7889.20367464132
23975,7887.52584839392
11135,7879.48025367065
25687,9122.85394394109
19695,7193.38278604356
30823,7889.20367464132
13703,8907.87149505787
15415,5311.6069459413
33391,5311.6069459413
9423,4581.38786727478
29967,6675.6885053908
17983,6675.6885053908
14559,9766.39201594317
35959,7887.52584839392
2575,9563.25218936509
8567,7045.16006125649
32535,7896.90518320173
6855,6817.69303723057
863,8654.87282641728
3431,4581.38786727478
39383,5311.6069459413
23119,8237.1885203525
21407,5311.6069459413
20551,7896.90518320173
40239,5633.64365173966
16271,5633.64365173966
7711,6273.98038323484
37671,9122.85394394109
12847,8654.87282641728
28255,5633.64365173966
31679,7193.38278604356
5999,6387.01221185932
36815,8615.88228885595
35103,8237.1885203525
17127,7168.27391847353
1719,8907.87149505787
11991,7658.05257183748
34247,5633.64365173966
7,7658.05257183748
38527,9766.39201594317
33392,7020.32743842779
26544,11049.850585577
15416,7020.32743842779
23120,8281.58724206435
9424,6654.6520339127
10280,5492.78094410136
3432,6654.6520339127
22264,5606.47053037688
